,Title,Employee,Location,type,Expire_date,catogry
174,Deputy Manager,The Jobhouse,Colombo,Full-Time,17/05/2022 ,accounting
175,Financial Analyst,Softlogic GLOMARK,Colombo,Full-Time,17/05/2022 ,accounting
176,Manager,The Jobhouse,Colombo,Full-Time,17/05/2022 ,accounting
177,Junior Accounts Executive,Softlogic GLOMARK,Colombo,Full-Time,17/05/2022 ,accounting
178,Head of Digital Financial Business,Citizens Development Business Finance PLC (CDB),Colombo,Full-Time,17/05/2022 ,accounting
179,Research Writers |  Business Management / Marketing / Finance / Accountancy,Thesisdomain,Colombo,Full-Time or Part-Time,17/05/2022 ,accounting
180,Senior Trustee Administrator,HSBC Bank,Colombo,Contract Basis,17/05/2022 ,accounting
181,Legal Officer,Abans Finance PLC,Colombo,Full-Time,17/05/2022 ,accounting
182,Oracle HCM Conultant,DMS Software Technologies (Pvt) Ltd,Colombo,Full-Time,17/05/2022 ,accounting
183,Assistant Manager - Deposit Mobilization,Abans Finance PLC,"Colombo,Kandy,Gall...",Full-Time,17/05/2022 ,accounting
184,Deputy Manager - Recruitment ,Nations Trust Bank,Colombo,Full-Time,17/05/2022 ,accounting
185,Relationship Manager - Deposit Mobilization,Abans Finance PLC,Colombo,Full-Time,17/05/2022 ,accounting
186,Senior Executive / Executive - Deposit,Abans Finance PLC,"Colombo,Kandy,Gall...",Full-Time,17/05/2022 ,accounting
187,Coordinator / Secretary - Iconic Trust (Pvt) Ltd,LOLC Holdings PLC,Colombo,Full-Time,17/05/2022 ,accounting
188,Officer - Cash Operations | Keselwatte,LOLC Holdings PLC,Colombo,Full-Time,17/05/2022 ,accounting
189,Senior Executive / Executive - Credit / Marketing,Abans Finance PLC,"Colombo,Kandy,Gall...",Full-Time,17/05/2022 ,accounting
190,Service Crew Members / Supervisors,Jagro (Pvt) Ltd,Colombo,Full-Time,20/05/2022 ,accounting
191,Associate - Assurance,EY Global Delivery Services,Colombo,Full-Time,17/05/2022 ,accounting
192,Head of Finance and Strategy,Dialog Axiata PLC,Colombo,Full-Time,25/05/2022 ,accounting
193,Executive – Leasing,Nations Trust Bank,Colombo,Full-Time,17/05/2022 ,accounting
194,Senior Human Resources Business Partner| AMW |Union Place,Associated Motorways (Pvt) Limited (AMW),Colombo,Full-Time,26/05/2022 ,accounting
195,Assistant Manager - Credit / Marketing ,Abans Finance PLC,"Colombo,Kandy,Gall...",Full-Time,17/05/2022 ,accounting
196,Manager - Assurance,EY Global Delivery Services,Colombo,Full-Time,17/05/2022 ,accounting
197,"Manager / Assistant Manager - Business Operations (Bandaragama, Kegalle, Mathugama, Wariyapola)",Ventura Crystal Investments Ltd,"Kalutara,Kegalle,K...",Full-Time,17/05/2022 ,accounting
198,Senior Manager - Corporate Banking,Nations Trust Bank,Colombo,Full-Time,25/05/2022 ,accounting
199,Finance Assistant,Company Name Withheld 518,Colombo,Full-Time,25/05/2022 ,accounting
200,Audit Manager,KNP Professional Services,Colombo,Full-Time,25/05/2022 ,accounting
201,Cashier | Peliyagoda - මුදල් අයකැමි | පෑලියගොඩ,Abans PLC,Gampaha,Full-Time,25/05/2022 ,accounting
202,Senior Executive - Internal Audit,ICT Agency of Sri Lanka,Colombo,Full-Time,25/05/2022 ,accounting
203,Executive / Senior Executive - Costing and Supply Chain Management,Abans PLC,Colombo,Full-Time,25/05/2022 ,accounting
204,Manager - Sales Administration - Life Insurance,LOLC Holdings PLC,Colombo,Full-Time,25/05/2022 ,accounting
205,Salon Manager - Female | Colombo City Center - රූපලාවණ්‍යාගාර කළමනාකරු - කාන්තා | කොළඹ නගර මධ්‍යස්ථානය,Cheveux Salon,Colombo,Full-Time,25/05/2022 ,accounting
206,Accounts Executive,Softlogic GLOMARK,Colombo,Full-Time,25/05/2022 ,accounting
207,Night Auditor,Nawaloka Hospitals PLC,Colombo,Full-Time,25/05/2022 ,accounting
208,Accounts Assistant,Shinsei Lanka Japan (Pvt) ltd,Colombo,Full-Time,25/05/2022 ,accounting
209,Night Auditor,Nawaloka Hospitals PLC,Colombo,Full-Time,25/05/2022 ,accounting
210,Audit Assistant,KNP Professional Services,Colombo,Full-Time,20/05/2022 ,accounting
211,Business Development Manager,Mega Pay (Pvt) Ltd,Colombo,Full-Time,20/05/2022 ,accounting
212,Gold Loan Auditor (Executives/Senior Executives),Sarvodaya Development Finance Limited,Colombo,Full-Time,20/05/2022 ,accounting
213,Senior Fund Accountant,HSBC Bank,Colombo,Full-Time,20/05/2022 ,accounting
214,"Executive/ Junior Executive/Trainee - Internal Audit (Base Locations- Borella, Puttalam , Kurunegala)",Sarvodaya Development Finance Limited,"Colombo,Kurunagala",Full-Time,20/05/2022 ,accounting
215,Manager - Finance & Accounting,Reliable Group of Companies,"Colombo,Gampaha",Full-Time,20/05/2022 ,accounting
216,Accountant ,Glafex Holdings,Colombo,Full-Time,20/05/2022 ,accounting
217,Banking Trainees,Commercial Bank of Ceylon PLC,Colombo,Full-Time,20/05/2022 ,accounting
218,Junior Accounts Executive - Kollupitiya ,Flexi Business Solutions (Pvt) Ltd,Colombo,Full-Time,20/05/2022 ,accounting
219,Senior Manager / Chief Manager - Non-Motor Underwriting & Reinsurance,LOLC Holdings PLC,Colombo,Full-Time,25/05/2022 ,accounting
220,Finance Executive,Asia Asset Finance PLC,Colombo,Full-Time,20/05/2022 ,accounting
221,Assistant Accountant,Asia Asset Finance PLC,Colombo,Full-Time,20/05/2022 ,accounting
222,Walk In interview : Accounts Officer,Durdans Hospital,Colombo,Full-Time,20/05/2022 ,accounting
223,Executive - Internal Audit | Kilinochchi Branch,LOLC Holdings PLC,Kilinochchi,Full-Time,20/05/2022 ,accounting
224,Semi-Senior Accounts Executive - Kollupitiya ,Flexi Business Solutions (Pvt) Ltd,Colombo,Full-Time,20/05/2022 ,accounting
225,"Accountant - Rathnapura, Eheliyagoda or Awissawella",Helanka Shoes,"Colombo,Ratnapura",Full-Time,20/05/2022 ,accounting
226,System Auditor (Executive / Senior Executive),Sarvodaya Development Finance Limited,Colombo,Full-Time,20/05/2022 ,accounting
227,Visiting Lecturer,Eastern University of Sri Lanka,Ampara,Permanent,20/05/2022 ,accounting
228,Walk In interview : Cashier,Durdans Hospital,Colombo,Full-Time,20/05/2022 ,accounting
229,Assistant Manager - Finance,Softlogic Retail (Pvt) Ltd,Colombo,Full-Time,20/05/2022 ,accounting
