,Title,Employee,Location,type,Expire_date,catogry
149,Relationship Managers - Merchant Acquiring,CrossBorder Payments (Private) Limited,Colombo,Full-Time,18/05/2022 ,retail
150,Sales Executive/Representative – Retail,Jilbo Furniture Home,"Colombo,Gampaha",Full-Time,17/05/2022 ,retail
151,පළපුරුදු ලොරි රථ රියදුරු | Experienced Lorry Driver - Enderamulla / Avissawella,John Keells Logistics (Pvt) Ltd,"Colombo,Gampaha",Full-Time,18/05/2022 ,retail
152,Fashion Consultant - Female,Suit & Tie by Raphael,Colombo,Full-Time,17/05/2022 ,retail
153,Sales Executives - Corporate Sales,Abans PLC,Colombo,Full-Time,17/05/2022 ,retail
154,Business Promotion Executive / Business Promotion Manager / Sales Executive,Coop Insurance,Matara,Full-Time,18/05/2022 ,retail
155,Customer Service Executive / Trainee Executives,Vogue Jewellers (Pvt) Ltd,Colombo,Full-Time,18/05/2022 ,retail
156,Assistant Manager Leasing - Colombo City Centre ,Abans PLC,Colombo,Full-Time,17/05/2022 ,retail
157,Marketing Executive - Female,Fair Price Super Ceylon (Pvt) Ltd,Colombo,Full-Time,17/05/2022 ,retail
158,Merchandiser ,Double XL Pvt Ltd,Colombo,Full-Time,17/05/2022 ,retail
159,Marketing Executive / Junior Executive - Colombo City Centre,Abans PLC,Colombo,Full-Time,17/05/2022 ,retail
160,Financial Analyst,Softlogic GLOMARK,Colombo,Full-Time,17/05/2022 ,retail
161,Sales Executive | Kandana,Softlogic Retail (Pvt) Ltd,Colombo,Full-Time,17/05/2022 ,retail
162,Trolly Pusher & Baggers - Part Time - Nawala,Softlogic GLOMARK,Colombo,Part-Time,17/05/2022 ,retail
163,Customer Service Assistant (Trainee / Experienced) - CRFC,Softlogic GLOMARK,Colombo,Full-Time,17/05/2022 ,retail
164,Junior Accounts Executive,Softlogic GLOMARK,Colombo,Full-Time,17/05/2022 ,retail
165,Department Executive ,Softlogic GLOMARK,"Colombo,Gampaha,Ku...",Full-Time,17/05/2022 ,retail
166,Warehouse Assistant ,Softlogic GLOMARK,"Colombo,Gampaha,Ku...",Full-Time,17/05/2022 ,retail
167,Trolly Pusher & Baggers - Part Time - CRFC,Softlogic GLOMARK,Colombo,Part-Time,17/05/2022 ,retail
168,Sales Associate - Retail,Comforton Brands (Pvt) Ltd,Colombo,Full-Time,17/05/2022 ,retail
169,Customer Service Assistant (Trainee / Experienced) - Thalawathugoda,Softlogic GLOMARK,Colombo,Full-Time,17/05/2022 ,retail
170,Project Engineer - Solar,Softlogic Retail (Pvt) Ltd,Colombo,Full-Time,17/05/2022 ,retail
171,Supervisor - Spare Parts Sale - Colombo,Softlogic Retail (Pvt) Ltd,Colombo,Full-Time,17/05/2022 ,retail
172,Cashier -  මුදල් අයකැමි ,ESStore Moratuwa,Colombo,Full-Time,25/05/2022 ,retail
173,SAP MM / EWM Consultant (Technical Lead / Senior Technical Lead),HCL Technologies Lanka (Private) Limited,Colombo,Full-Time,17/05/2022 ,retail
174,Sales Executives | විකුණුම් විධායකයින් ,Sevensigns,Colombo,Full-Time,17/05/2022 ,retail
175,Walkin Interview - Cashier Supermarkets - HydeParkCorner/ Wattala / Thalawathugoda / Dehiwela/ Battaramulla,Richard Pieris & Company PLC,Colombo,Full-Time,20/05/2022 ,retail
176,Sales Executive | Kiribathgoda,Softlogic Retail (Pvt) Ltd,Colombo,Full-Time,17/05/2022 ,retail
177,Creative Writer (English),Abans PLC,Colombo,Full-Time,25/05/2022 ,retail
178,වායුසමීකරණ සවිකිරීම් හා නඩත්තු කාර්මික ශිල්පීන් - A/C Installation and Service Technician ,Abans PLC,"Colombo,Galle,Anur...",Full-Time,17/05/2022 ,retail
179,Local Purchasing Executive - Male | Wellawatta ,Abans PLC,Colombo,Full-Time,17/05/2022 ,retail
180,Business Development Executive,Abans PLC,Colombo,Full-Time,25/05/2022 ,retail
181,Customer Service Assistant (Trainee / Experienced) - Mount Lavania,Softlogic GLOMARK,Colombo,Full-Time,25/05/2022 ,retail
182,Salon Manager - Female | Colombo City Center - රූපලාවණ්‍යාගාර කළමනාකරු - කාන්තා | කොළඹ නගර මධ්‍යස්ථානය,Cheveux Salon,Colombo,Full-Time,25/05/2022 ,retail
183,Cashier | Peliyagoda - මුදල් අයකැමි | පෑලියගොඩ,Abans PLC,Gampaha,Full-Time,25/05/2022 ,retail
184,Nail Technician / Beautician - Female | Colombo City Center  - නියපොතු කාර්මික / රූපලාවන්‍ය ශිල්පි - කාන්තා | කොළඹ නගර මධ්‍යස්ථානය,Cheveux Salon,Colombo,Full-Time,25/05/2022 ,retail
185,යතුරු පැදි කාර්මික ශිල්පීන් | Motorcycle technicians,Softlogic Retail (Pvt) Ltd,Colombo,Full-Time,25/05/2022 ,retail
186,Executive / Senior Executive - Costing and Supply Chain Management,Abans PLC,Colombo,Full-Time,25/05/2022 ,retail
187,Merchandiser ,Abans PLC,"Colombo,Galle,Gamp...",Full-Time,25/05/2022 ,retail
188,IT Technician (Filed) - Colombo,Abans PLC,Colombo,Full-Time,25/05/2022 ,retail
189,Trainee/Digital Marketing Executive,Euro Cosmetics (Pvt) Ltd,Colombo,Full-Time,25/05/2022 ,retail
190,Order Packing Executive,SOKO (Limerock Management),Colombo,Full-Time,25/05/2022 ,retail
191,Accounts Executive,Softlogic GLOMARK,Colombo,Full-Time,25/05/2022 ,retail
192,Brand Manager,ODEL PLC,Colombo,Full-Time,25/05/2022 ,retail
193,Trainee/ Marketing Executive,Euro Cosmetics (Pvt) Ltd,Colombo,Full-Time,25/05/2022 ,retail
194,Customer Service Assistant (Trainee / Experienced) - Nawala,Softlogic GLOMARK,Colombo,Full-Time,25/05/2022 ,retail
195,Retail Store Manager,ODEL PLC,Colombo,Full-Time,25/05/2022 ,retail
196,Head of Marketing ,ODEL PLC,Colombo,Full-Time,25/05/2022 ,retail
197,Trolly Pusher & Baggers - Part Time - Delkanda,Softlogic GLOMARK,Gampaha,Part-Time,25/05/2022 ,retail
198,Sales Engineer,Softlogic Retail (Pvt) Ltd,Colombo,Full-Time,25/05/2022 ,retail
199,Senior Digital Media Executive ,ODEL PLC,Colombo,Full-Time,25/05/2022 ,retail
200,Visual Merchandiser ,ODEL PLC,Colombo,Full-Time,25/05/2022 ,retail
201,වායු සමීකරන තාක්ෂණ ශිල්පී (A/C Technician),ODEL PLC,Colombo,Full-Time,25/05/2022 ,retail
202,Senior Executives / Executives - Sales & Marketing | Kurunegala,Abans PLC,Kurunagala,Full-Time,20/05/2022 ,retail
203,Outlet Supervisor,Union Chemists (Pte) Ltd,Colombo,Full-Time,20/05/2022 ,retail
204,Sales Assistants - Colombo City Center,Ramya Horticulture (Pvt) Ltd,Colombo,Full-Time,20/05/2022 ,retail
205,විදුලි කාර්මික ශිල්පී (Electrician),ODEL PLC,Colombo,Full-Time,25/05/2022 ,retail
206,Project Coordinator Cum Receptionist,Abans PLC,Colombo,Full-Time,20/05/2022 ,retail
207,ජලනල කාර්මික ශිල්පී / පින්තාරු ශිල්පී - Plumber / Painter,ODEL PLC,Colombo,Full-Time,25/05/2022 ,retail
208,Junior Buyer ,ODEL PLC,Colombo,Full-Time,25/05/2022 ,retail
209,Showroom Sales Executive | Boralesgamuwa / Ja-ela / Maharagama / Katunayaka / Seeduwa / Gampaha / Galle,Abans PLC,"Colombo,Galle,Gamp...",Full-Time,20/05/2022 ,retail
210,රූපලාවන්‍ය ශිල්පීන් - මාලබේ / රාජගිරිය (පුහුණු / නුපුහුණු) | Beauticians - Malabe / Rajagiria (Trained / Untrained) ,Salon Sajee,Colombo,Full-Time,20/05/2022 ,retail
211,SAP ABAP,HCL Technologies Lanka (Private) Limited,Colombo,Full-Time,20/05/2022 ,retail
212,Outlet Operation Assistant | Kaduwela - අලෙවිසැල් මෙහෙයුම් සහායක |  කඩුවෙල,Keells ,Colombo,Full-Time,20/05/2022 ,retail
213,Senior Executive - Weft Knitting,TalentCorp (Pvt) Ltd,Kurunagala,Full-Time,20/05/2022 ,retail
214,Executive - Purchasing,TalentCorp (Pvt) Ltd,Kurunagala,Full-Time,20/05/2022 ,retail
215,"Accountant - Rathnapura, Eheliyagoda or Awissawella",Helanka Shoes,"Colombo,Ratnapura",Full-Time,20/05/2022 ,retail
216,Wharf Clerk (Air Freight) | Katunayake,Abans PLC,Gampaha,Full-Time,20/05/2022 ,retail
217,Yard Executive | Seeduwa,Abans PLC,Gampaha,Full-Time,20/05/2022 ,retail
218,Senior Colour Technologist,TalentCorp (Pvt) Ltd,Kurunagala,Full-Time,20/05/2022 ,retail
219,Customer Service Assistant (Trainee / Experienced) - Kottawa,Softlogic GLOMARK,Colombo,Full-Time,20/05/2022 ,retail
