,Title,Employee,Location,type,Expire_date,catogry
253,Senior Executive / Executive - Digital Marketing,Abans PLC,Colombo,Full-Time,17/05/2022 ,sales
254,Trainee Executive / Executive - Life Bancassurance ,LOLC Holdings PLC,"Colombo,Kandy,Gall...",Full-Time,23/05/2022 ,sales
255,Management Trainee - Marketing ,Ceylon Green Ayurveda Manufacturing (Pvt) Ltd,Colombo,Full-Time,23/05/2022 ,sales
256,Sales Manager,Kanoo Elite,"ForeignJob,Island...",Full-Time,22/05/2022 ,sales
257,Customer Support Specialist ,Ideal Group,Colombo,Full-Time,22/05/2022 ,sales
258,Regional Business Analyst - National Sales,Dialog Axiata PLC,Colombo,Full-Time,18/05/2022 ,sales
259,Sales Representative,Ceylon Green Ayurveda Manufacturing (Pvt) Ltd,Colombo,Full-Time,23/05/2022 ,sales
260,Lead Generation Associate,Victoria Partners Pvt Ltd,Colombo,Full-Time,19/05/2022 ,sales
261,Ads Specialist (Google & Facebook)  (Freelance / Work From Home),Digital Content Kings,"Colombo,WorkingFro...",Full-Time,19/05/2022 ,sales
262,Spare Parts Assistant - Kurunegala / Anuradhapura / Ratnapura,Ideal Group,Gampaha,Full-Time,20/05/2022 ,sales
263,PPC (Pay Per Click) Specialist  (Freelance / Work From Home),Digital Content Kings,"Colombo,WorkingFro...",Full-Time,19/05/2022 ,sales
264,Business Development Manager,Cactus360 (Pvt) Ltd,Colombo,Full-Time,20/05/2022 ,sales
265,Senior Business Development Officer / Business Development Executive / Senior Marketing Officer/ Marketing Officer - Male ,Singer Finance (Lanka) PLC,Kurunagala,Full-Time,18/05/2022 ,sales
266,Executive - Life Bancassurance,LOLC Holdings PLC,"Colombo,Galle,Anur...",Full-Time,22/05/2022 ,sales
267,Officer in Charge / Associate Manager - Sales (Life Insurance),LOLC Holdings PLC,"Kegalle,Kurunagala",Full-Time,22/05/2022 ,sales
268,Trainee Executive / Executive - Life Bancassurance ,LOLC Holdings PLC,"Colombo,Kandy,Gall...",Full-Time,22/05/2022 ,sales
269,Associate Manager Business Development - Corporate Business Development Unit (Colombo),LOLC Holdings PLC,Colombo,Full-Time,22/05/2022 ,sales
270,Digital Marketing Coordinator   (Freelance / Work From Home),Digital Content Kings,"WorkingFromHome,I...",Full-Time,19/05/2022 ,sales
271,Digital Marketing Executive,S.A.Knowledge Services (Pvt) Ltd,Colombo,Full-Time,20/05/2022 ,sales
272,Sales Officer Suzuki | AMW | Kuliyapitiya,Associated Motorways (Pvt) Limited (AMW),Kurunagala,Full-Time,03/06/2022 ,sales
273,Digital Marketing Manager/Coordinator,Digital Content Kings,Colombo,Full-Time,19/05/2022 ,sales
274,UI/UX Graphic Designer ,Digital Content Kings,Colombo,Full-Time,19/05/2022 ,sales
275,Digital Advertising Specialist  - Freelance / Work From Home,Digital Content Kings,"WorkingFromHome,I...",Full-Time,19/05/2022 ,sales
276,Digital Advertising Specialist  - Full Time,Digital Content Kings,"WorkingFromHome,I...",Full-Time,19/05/2022 ,sales
277,UI/UX Graphic Designer (Freelance / Work From Home),Digital Content Kings,"WorkingFromHome,I...",Full-Time,19/05/2022 ,sales
278,Junior Executive - Marketing Coordinator ,Tropicoir Lanka (Pvt) Ltd,Colombo,Full-Time,20/05/2022 ,sales
279,Digital Marketing Coordinator ,Digital Content Kings,Colombo,Full-Time,19/05/2022 ,sales
280,Sales Manager - Zone 03 | AMW | Anuradhapura,Associated Motorways (Pvt) Limited (AMW),Anuradhapura,Full-Time,04/06/2022 ,sales
281,Brand Marketing and Communications Manager,Ernst & Young,Colombo,Full-Time,20/05/2022 ,sales
282,Sales Executive - Fixed Deposits | AMW Capital Leasing and Finance PLC | Union Place,AMW Capital Leasing & Finance PLC,Colombo,Full-Time,04/06/2022 ,sales
283,Sales Executive - Castrol Lubricants| AMW | Colombo,Associated Motorways (Pvt) Limited (AMW),Colombo,Full-Time,05/06/2022 ,sales
284,Sales & Restaurant Partnership Expert - Uber Eats,UBER,Colombo,Full-Time,19/05/2022 ,sales
285,Sales Executive Suzuki | AMW | Gampaha,Associated Motorways (Pvt) Limited (AMW),Gampaha,Full-Time,03/06/2022 ,sales
286,Join AIA as a Wealth Planner - Part-Time,AIA Sri Lanka,IslandWide,Part-Time,25/05/2022 ,sales
287,Marketing Executive | AMW Capital Leasing & Finance PLC | Wattala,AMW Capital Leasing & Finance PLC,"Colombo,Gampaha",Full-Time,28/05/2022 ,sales
288,Sales & Customer Care Executive,SIMPLEBOOKS PVT LTD,Colombo,Permanent,19/05/2022 ,sales
289,Trainee Technician | Nugegoda,Anoma Opticians,Colombo,Full-Time,19/05/2022 ,sales
290,Wealth Planner,AIA Insurance,Colombo,Full-Time,19/05/2022 ,sales
291,අලෙවි නිළධාරි - කොළඹ 04,BIMA Lanka Insurance Brokers (Pvt) Ltd,Colombo,Full-Time,19/05/2022 ,sales
292,Pre-Sales Engineer,Cabbage Apps,Colombo,Full-Time,19/05/2022 ,sales
293,Financial Advisors/ Agency Leaders - Katunayake to Wattala Only,Company Name Withheld 528,"Colombo,Gampaha",Full-Time,19/05/2022 ,sales
294,Sales Executives - Male | විකුණුම් විධායකයින් - පිරිමි,Company Name Withheld 515,"Colombo,Gampaha",Full-Time,19/05/2022 ,sales
295,Business Development Executive ,The Jobhouse,Colombo,Full-Time,19/05/2022 ,sales
296,Executive / Senior Sales Executive / Assistant Business Promotion Manager / Business Promotion Manager / Sales Manager,Allianz Insurance Lanka Ltd,Colombo,Full-Time,19/05/2022 ,sales
297,Executive/Senior - Sales/Marketing - Colombo,Norisys Technology Limited,Colombo,Full-Time,19/05/2022 ,sales
298,Trainee Client Relationship Executives,Premium Support,Colombo,Full-Time,19/05/2022 ,sales
299,Internal Audit Executive - Gold Loans,Citizens Development Business Finance PLC (CDB),"Colombo,IslandWide",Full-Time,19/05/2022 ,sales
300,Call Center Agents,Advent Tech Holdings Pvt Ltd,Colombo,Full-Time,19/05/2022 ,sales
301,Customer Care Executive - Female | Piliyandala,Gloria Travels and Tours Private Limited,Colombo,Full-Time,19/05/2022 ,sales
302,Sales Officer - Gampaha,Dialog Finance PLC,Gampaha,Full-Time,19/05/2022 ,sales
303,Project Coordinator ,Weblook International (Pvt) Ltd,Colombo,Full-Time,19/05/2022 ,sales
304,Trainee Business Development Executive,Alpho Lanka (Pvt) Ltd,Colombo,Full-Time,19/05/2022 ,sales
305,Sales Officer - Matale,Dialog Finance PLC,Matale,Full-Time,19/05/2022 ,sales
306,Receptionist - Female | Piliyandala,Gloria Travels and Tours Private Limited,Colombo,Full-Time,19/05/2022 ,sales
307,Digital Marketing Executive,Expo Commodities,Colombo,Full-Time,19/05/2022 ,sales
308,Sales Executive - Kandy ,ODEL PLC,Kandy,Full-Time,19/05/2022 ,sales
309,Customer Support Executive,Alpho Lanka (Pvt) Ltd,Colombo,Full-Time,19/05/2022 ,sales
310,Junior Executive,Abans PLC,Colombo,Full-Time,18/05/2022 ,sales
311,Sales Officers - Islandwide,Dialog Finance PLC,IslandWide,Full-Time,25/05/2022 ,sales
312,Sales Engineer / Associate Sales Engineer - Google Workspace & Google Cloud,DMS Software Technologies (Pvt) Ltd,Colombo,Full-Time,18/05/2022 ,sales
313,Marketing Executive - Colombo City Centre,Abans PLC,Colombo,Full-Time,18/05/2022 ,sales
314,Senior Digital Media Manager,InGame Entertainment PVT LTD,"WorkingFromHome,I...",Full-Time,19/05/2022 ,sales
315,Marketing Executive - Matara,Rado Shoe Industries (Pvt) Ltd,Matara,Full-Time,18/05/2022 ,sales
316,Real Estate Sales & Marketing Executive,SPP Development,Colombo,Full-Time,18/05/2022 ,sales
317,MIS Executive,Abans PLC,Colombo,Full-Time,18/05/2022 ,sales
318,Device Sales Team,Stelacom (Pvt) Ltd,Colombo,Full-Time,18/05/2022 ,sales
319,Digital Marketing Executive,Arroowmint (Pvt) Ltd,Colombo,Full-Time,18/05/2022 ,sales
320,Student Counsellor - Colombo / Kandy,Expert Campus,"Colombo,Kandy",Full-Time,18/05/2022 ,sales
321,Brand Executive,Softlogic GLOMARK,Colombo,Full-Time,18/05/2022 ,sales
322,Operation Manager - Female Only,Trinity International,Colombo,Full-Time,18/05/2022 ,sales
323,Executive Sales - Department of Air Conditioning,Rasangi Electricals & Products,Kurunagala,Full-Time,18/05/2022 ,sales
324,Field Sales Executive,Hola Say (Pvt) Ltd,Colombo,Full-Time,18/05/2022 ,sales
325,Business Development Lead,The Jobhouse,Colombo,Full-Time,18/05/2022 ,sales
326,Business Development Associate (B2B Gemstones and Jewellery),Sahl Holdings Pvt Ltd,Colombo,Full-Time,18/05/2022 ,sales
327,Documentation Executive - Male/ Female (Colombo & Suburb),Ninehearts,Colombo,Full-Time,18/05/2022 ,sales
328,Relationship Managers - Merchant Acquiring,CrossBorder Payments (Private) Limited,Colombo,Full-Time,18/05/2022 ,sales
329,Showroom Manager,Abans PLC,Colombo,Full-Time,18/05/2022 ,sales
330,Branch Manager ,Perera Tyre Service PVT LTD.,Colombo,Full-Time,18/05/2022 ,sales
331,Realtor / Real Estate Sales Agent,RE/MAX Empire Realty Pvt Ltd,Gampaha,Full-Time,18/05/2022 ,sales
332,Business Promotion Executive / Business Promotion Manager / Sales Executive,Coop Insurance,Matara,Full-Time,18/05/2022 ,sales
333,Sales Executive (Office Based),Rapid Core BPO  (Pvt) Ltd,Colombo,Full-Time,18/05/2022 ,sales
334,Tele Sales Executive - Call Centre ,Acent Services (Pvt) Ltd,Colombo,Full-Time,18/05/2022 ,sales
335,Sales Executive,General Equipments (Pvt) Ltd,Colombo,Full-Time,17/05/2022 ,sales
336,Sales Officers - Uva Province,Dialog Finance PLC,"Badulla,Moneragala",Full-Time,18/05/2022 ,sales
337,Student Consultant - Colombo,Imperial College of Business Studies,Colombo,Full-Time,25/05/2022 ,sales
338,Senior Brand Executive/Brand Executive,ODEL PLC,Colombo,Full-Time,18/05/2022 ,sales
339,Trainee Sales Officers - North Central Province,Dialog Finance PLC,"Anuradhapura,Polonn...",Full-Time,18/05/2022 ,sales
340,Sales Coordinator | Welisara,Jilbo Furniture Home,Gampaha,Full-Time,17/05/2022 ,sales
341,Digital Marketing & Sales Manager,Fastrupee (Pvt) Ltd,Colombo,Full-Time,17/05/2022 ,sales
342,කළමණාකාර / කණ්ඩායම් සුපරීක්ෂක - පිරිමි | Manager / Team Supervisor - Male,Granton Group,"Gampaha,Colombo",Full-Time,17/05/2022 ,sales
343,Fashion Consultant - Female,Suit & Tie by Raphael,Colombo,Full-Time,17/05/2022 ,sales
344,Assistant Manager Leasing - Colombo City Centre ,Abans PLC,Colombo,Full-Time,17/05/2022 ,sales
345,Wealth Planner - Colombo,SPARX TEAM,Colombo,Full-Time,17/05/2022 ,sales
346,Sales Executives - Corporate Sales,Abans PLC,Colombo,Full-Time,17/05/2022 ,sales
347,Marketing Executive - Female,Fair Price Super Ceylon (Pvt) Ltd,Colombo,Full-Time,17/05/2022 ,sales
348,Marketing Executive / Junior Executive - Colombo City Centre,Abans PLC,Colombo,Full-Time,17/05/2022 ,sales
349,Sales Executive/Representative – Retail,Jilbo Furniture Home,"Colombo,Gampaha",Full-Time,17/05/2022 ,sales
350,Trainees - Islandwide,Asia Asset Finance PLC,IslandWide,Full-Time,17/05/2022 ,sales
351,Branch Managers ,Asia Asset Finance PLC,Colombo,Full-Time,17/05/2022 ,sales
352,Sales Representative,Singha Gem Private Limited,Colombo,Full-Time,17/05/2022 ,sales
353,Student Counsellor / Marketing Executive,ACCHE (Private) Limited,"Colombo,Galle,Gamp...",Full-Time,17/05/2022 ,sales
354,Assistant Manager - Digital Marketing,Citizens Development Business Finance PLC (CDB),Colombo,Full-Time,17/05/2022 ,sales
355,Sales Associate - Retail,Comforton Brands (Pvt) Ltd,Colombo,Full-Time,17/05/2022 ,sales
356,Sales Executive (Male) - Colombo 05,Mega Pay (Pvt) Ltd,Colombo,Full-Time,17/05/2022 ,sales
357,Direct Sales Executive - Male,Mega Pay (Pvt) Ltd,Colombo,Full-Time,17/05/2022 ,sales
358,Digital Marketing Executive,ACCHE (Private) Limited,Colombo,Full-Time,17/05/2022 ,sales
359,Head of Digital Financial Business,Citizens Development Business Finance PLC (CDB),Colombo,Full-Time,17/05/2022 ,sales
360,Deputy Manager - Recruitment ,Nations Trust Bank,Colombo,Full-Time,17/05/2022 ,sales
361,Sales Executive | Kandana,Softlogic Retail (Pvt) Ltd,Colombo,Full-Time,17/05/2022 ,sales
362,Supervisor - Spare Parts Sale - Colombo,Softlogic Retail (Pvt) Ltd,Colombo,Full-Time,17/05/2022 ,sales
363,Relationship Manager - Deposit Mobilization,Abans Finance PLC,Colombo,Full-Time,17/05/2022 ,sales
364,Assistant Manager - BMC - External Communication,EY Global Delivery Services,Colombo,Full-Time,17/05/2022 ,sales
365,Senior Sales Executives - FMCG industry (Specifically in Tea products),Australian Talent Network,"Colombo,Anuradhapur...",Full-Time,17/05/2022 ,sales
366,Sales Administration Assistant - Male,Mega Pay (Pvt) Ltd,Colombo,Full-Time,17/05/2022 ,sales
367,Product Managers,Softlogic Retail (Pvt) Ltd,Colombo,Full-Time,17/05/2022 ,sales
368,Sales Executive | Kiribathgoda,Softlogic Retail (Pvt) Ltd,Colombo,Full-Time,17/05/2022 ,sales
369,Call Center Agent - Malabe,DigiSpan (Private) Limited,Colombo,Full-Time,17/05/2022 ,sales
370,Sales Executives | විකුණුම් විධායකයින් ,Sevensigns,Colombo,Full-Time,17/05/2022 ,sales
371,Assistant Manager - Credit / Marketing ,Abans Finance PLC,"Colombo,Kandy,Gall...",Full-Time,17/05/2022 ,sales
372,Senior - Business Development Executive ,XpressJobs ,Colombo,Full-Time,17/05/2022 ,sales
373,Senior Executive / Executive - Credit / Marketing,Abans Finance PLC,"Colombo,Kandy,Gall...",Full-Time,17/05/2022 ,sales
374,Marketing / Sales Executives,Data Management Systems (Pvt) Ltd,Colombo,Full-Time,17/05/2022 ,sales
375,Student Recruitment Officer - Colombo,Pioneer Institute of Business & Technology,Colombo,Full-Time,17/05/2022 ,sales
376,Trainee Executive – Sales & Marketing,Abans Finance PLC,Colombo,Full-Time,17/05/2022 ,sales
377,Marketing Manager,Visual Studios,Colombo,Full-Time,17/05/2022 ,sales
378,Marketing Executive | Colombo  - Head Office,Pioneer Institute of Business & Technology,Colombo,Full-Time,17/05/2022 ,sales
379,Senior Executive / Executive – Sales & Marketing,Abans Finance PLC,Colombo,Full-Time,17/05/2022 ,sales
380,Account Manager – DTV Advertising Sales,Dialog Axiata PLC,Colombo,Full-Time,30/05/2022 ,sales
381,Sales Officer | AML | Galle,Associated Motorways (Pvt) Limited (AMW),Galle,Full-Time,26/05/2022 ,sales
382,Digital Marketing Executive,Dialog Axiata PLC,Colombo,Full-Time,25/05/2022 ,sales
383,Design and Marketing Specialist,Rocket by Edmeades-Simpson,Colombo,Full-Time,19/05/2022 ,sales
384,ක්ෂේත්‍ර විකුණුම් විධායකයින් - පිරිමි |පානදුර / කළුතර (Field Sales Executives - Male | Panadura / Kalutara),Bharti Airtel Lanka (Pvt) Ltd,Kalutara,Full-Time,20/05/2022 ,sales
385,Sales Officers,Sisili Projects Consortium (Pvt) Ltd,Colombo,Full-Time,20/05/2022 ,sales
386,Join AIA as a Wealth Planner - Full-Time,AIA Sri Lanka,IslandWide,Full-Time,25/05/2022 ,sales
387,Senior Sales Executive | AMW | Anuradhapura,Associated Motorways (Pvt) Limited (AMW),Colombo,Full-Time,24/05/2022 ,sales
388,Manager - Distribution Operations,Dialog Axiata PLC,Colombo,Full-Time,31/05/2022 ,sales
389,Sales Executive - Key Accounts - AMW - Union Place,Associated Motorways (Pvt) Limited (AMW),Colombo,Full-Time,24/05/2022 ,sales
390,Business Development Executive,Abans PLC,Colombo,Full-Time,25/05/2022 ,sales
391,Senior Support Executive ,Premium Support,Colombo,Full-Time,25/05/2022 ,sales
392,Business Development Consultant,The Jobhouse,Colombo,Full-Time,25/05/2022 ,sales
393,Business Executive/Senior Business Executive - Male,Company Name Withheld 401,Colombo,Full-Time,25/05/2022 ,sales
394,Marketing Executive,Spirit Kitchen,Colombo,Full-Time,25/05/2022 ,sales
395,Merchandiser ,Abans PLC,"Colombo,Galle,Gamp...",Full-Time,25/05/2022 ,sales
396,Sales Executives,Storm Media,Colombo,Full-Time,25/05/2022 ,sales
397,Call Center Agents,Ceylovox (Pvt) Ltd,Colombo,Full-Time,25/05/2022 ,sales
398,Senior Marketing Executive - Kaduwela,Entek Lanka (Pvt) LTD,Colombo,Full-Time,25/05/2022 ,sales
399,Marketing and Sales Officer,Techscrolll (pvt) Ltd.,Colombo,Full-Time,25/05/2022 ,sales
400,Sales Executive,W Trading,Colombo,Full-Time,25/05/2022 ,sales
401,Manager - Industry Development ,ICT Agency of Sri Lanka,Colombo,Full-Time,25/05/2022 ,sales
402,Sales Executive - A/C,Abans PLC,Colombo,Full-Time,25/05/2022 ,sales
403,Deputy Relationship Manager - Middle Market Enterprises,Nations Trust Bank,Colombo,Full-Time,25/05/2022 ,sales
404,IT Technician (Filed) - Colombo,Abans PLC,Colombo,Full-Time,25/05/2022 ,sales
405,Sales Officer (Male),Park Properties (PVT) LTD,Colombo,Full-Time,25/05/2022 ,sales
406,Salon Manager - Female | Colombo City Center - රූපලාවණ්‍යාගාර කළමනාකරු - කාන්තා | කොළඹ නගර මධ්‍යස්ථානය,Cheveux Salon,Colombo,Full-Time,25/05/2022 ,sales
407,Customer Coordinator,Micro Bytech,Colombo,Full-Time,25/05/2022 ,sales
408,Junior Sales Executive - Panchikawatte,Ideal Group,Colombo,Full-Time,25/05/2022 ,sales
409,Trainee/Digital Marketing Executive,Euro Cosmetics (Pvt) Ltd,Colombo,Full-Time,25/05/2022 ,sales
410,Service Desk Role,HCL Technologies Lanka (Private) Limited,Colombo,Full-Time,25/05/2022 ,sales
411,Trainee : Sales Executive ,Millerholz (Pvt) Ltd,Colombo,Full-Time,25/05/2022 ,sales
412,Trainee/ Marketing Executive,Euro Cosmetics (Pvt) Ltd,Colombo,Full-Time,25/05/2022 ,sales
413,Business Development Manager - CCTV and Other ELV systems  ,International Security Corporations,Colombo,Full-Time,25/05/2022 ,sales
414,Sales Executive - Colombo | Jaffna | Mannar Kilinochchi | Mullaitivu,Serandib Technologies Asia (Pvt) Ltd,Colombo,Full-Time,25/05/2022 ,sales
415,Senior : Business Development Executive ,Millerholz (Pvt) Ltd,Colombo,Full-Time,25/05/2022 ,sales
416,Brand Executive,Citizens Development Business Finance PLC (CDB),Colombo,Full-Time,25/05/2022 ,sales
417,Sales Engineer,Softlogic Retail (Pvt) Ltd,Colombo,Full-Time,25/05/2022 ,sales
418,Marketing Executive,UN CONSORTIUM,Colombo,Full-Time,25/05/2022 ,sales
419,Call Centre Associate,XGen Group Pvt Ltd,Colombo,Full-Time,25/05/2022 ,sales
420,Call Center Executives,Zeus BPO,Colombo,Full-Time,25/05/2022 ,sales
421,Junior Buyer ,ODEL PLC,Colombo,Full-Time,25/05/2022 ,sales
422,Brand Manager,ODEL PLC,Colombo,Full-Time,25/05/2022 ,sales
423,Visual Merchandiser ,ODEL PLC,Colombo,Full-Time,25/05/2022 ,sales
424,Field Marketing Officer,Nawaloka Hospitals PLC,Colombo,Full-Time,25/05/2022 ,sales
425,Senior Digital Media Executive ,ODEL PLC,Colombo,Full-Time,25/05/2022 ,sales
426,Cluster Leads / Business Development Officers/ Senior Business Development Officers - Colombo City Office,Reputed Bank in Sri Lanka,Colombo,Full-Time,25/05/2022 ,sales
427,Product Manager - FinTech (Liability Products),Dialog Finance PLC,Colombo,Full-Time,25/05/2022 ,sales
428,Head of Marketing ,ODEL PLC,Colombo,Full-Time,25/05/2022 ,sales
429,Supermarket Supervisor,Nawaloka Hospitals PLC,Colombo,Full-Time,25/05/2022 ,sales
430,Digital Marketing Executive / Senior Digital Marketing Executive ,KPMG,Colombo,Full-Time,20/05/2022 ,sales
431,Digital Marketing Executive,Company Name Withheld 523,Colombo,Full-Time,20/05/2022 ,sales
432,Sales Assistants - Colombo City Center,Ramya Horticulture (Pvt) Ltd,Colombo,Full-Time,20/05/2022 ,sales
433,Sales Executives / Rate Executive ,Chrisslogix (Pvt) Ltd,Colombo,Full-Time,20/05/2022 ,sales
434,Sales Executive ,Millerholz (Pvt) Ltd,Colombo,Full-Time,20/05/2022 ,sales
435,Senior Brand Executive/Brand Executive,Softlogic Restaurants Pvt Ltd,Colombo,Full-Time,20/05/2022 ,sales
436,Deputy Manager - Digital Marketing and CRM,Domino's Pizza Sri Lanka,Colombo,Full-Time,20/05/2022 ,sales
437,Manager - Sales Administration - Life Insurance,LOLC Holdings PLC,Colombo,Full-Time,25/05/2022 ,sales
438,Showroom Sales Executive | Boralesgamuwa / Ja-ela / Maharagama / Katunayaka / Seeduwa / Gampaha / Galle,Abans PLC,"Colombo,Galle,Gamp...",Full-Time,20/05/2022 ,sales
439,Internship - Marketing,Citizens Development Business Finance PLC (CDB),Colombo,Full-Time,20/05/2022 ,sales
440,Sales Staff,Chads International,Colombo,Full-Time,20/05/2022 ,sales
441,Sales Executive - Castrol Lubricants| AMW | Colombo,Associated Motorways (Pvt) Limited (AMW),Colombo,Full-Time,20/05/2022 ,sales
442,International Business Development Executive,Venture Forth (Private) Limited,Colombo,Full-Time,20/05/2022 ,sales
443,Head of iPay,LOLC Holdings PLC,Colombo,Full-Time,20/05/2022 ,sales
444,Executive / Senior Executive - Corporate Relations,Abans PLC,Colombo,Full-Time,20/05/2022 ,sales
445,Business Promotion Associates - Part Time,Asia Asset Finance PLC,Colombo,Part-Time,20/05/2022 ,sales
446,Senior Executives / Executives - Sales & Marketing | Kurunegala,Abans PLC,Kurunagala,Full-Time,20/05/2022 ,sales
447,Executive Showroom Manager | Softlogic MAX,Softlogic Retail (Pvt) Ltd,Colombo,Full-Time,20/05/2022 ,sales
448,Sales Executive - Acquisition,ONEPAY,Colombo,Full-Time,20/05/2022 ,sales
449,Business Development Manager,Mega Pay (Pvt) Ltd,Colombo,Full-Time,20/05/2022 ,sales
