,Title,Employee,Location,type,Expire_date,catogry
153,Restaurant - Trainee Waiter/Waiter | ආපන ශාලාව සදහා - පුහුණු වේටර්/වේටර්,The Privilege Ayurveda Resort,Kalutara,Full-Time,18/05/2022 ,hospitality
154,Commi I/ Commi II / Commi III / Cashier - (Trainee / Experienced) - Malabe,Softlogic GLOMARK,Colombo,Full-Time,18/05/2022 ,hospitality
155,Commi I/ Commi II / Commi III / Cashier - (Trainee/Experienced) - Kurunegala,Softlogic GLOMARK,Kurunagala,Full-Time,18/05/2022 ,hospitality
156,Commi I/ Commi II / Commi III / Cashier - (Trainee / Experienced) - Negombo,Softlogic GLOMARK,Gampaha,Full-Time,18/05/2022 ,hospitality
157,District Manager,Domino's Pizza Sri Lanka,Colombo,Full-Time,18/05/2022 ,hospitality
158,Delivery Riders - Part Time,Burger King,"Colombo,Gampaha",Part-Time,18/05/2022 ,hospitality
159,Receptionist - Female | Piliyandala,Gloria Travels and Tours Private Limited,Colombo,Full-Time,19/05/2022 ,hospitality
160,Delivery Riders / Senior Delivery Riders : Popeyes,Softlogic Restaurants Pvt Ltd,"Colombo,Gampaha",Full-Time or Part-Time,18/05/2022 ,hospitality
161,Demi Chef – (Cold) - Boudl Hotel & Resorts,FHS Travels & Tours,"ForeignJob,Island...",Full-Time,18/05/2022 ,hospitality
162,McDonald’s- Saudi Arabia - Maintenance - Male | මැක්ඩොනල්ඩ්ස් - සෞදි අරාබිය - නඩත්තු කිරීම - පුරුෂ,FHS Travels & Tours,"ForeignJob,Island...",Full-Time,18/05/2022 ,hospitality
163,Store /Restaurant Manager,Domino's Pizza Sri Lanka,IslandWide,Full-Time,18/05/2022 ,hospitality
164,Commis – (Pastry) - Boudl Hotel & Resorts,FHS Travels & Tours,"ForeignJob,Island...",Full-Time,18/05/2022 ,hospitality
165,Executive Housekeeper - Boudl Hotel & Resorts,FHS Travels & Tours,"ForeignJob,Island...",Full-Time,18/05/2022 ,hospitality
166,Barista,FHS Travels & Tours,"ForeignJob,Island...",Full-Time,18/05/2022 ,hospitality
167,Waiter - Boudl Hotel & Resorts,FHS Travels & Tours,"ForeignJob,Island...",Full-Time,18/05/2022 ,hospitality
168,Technical Specialist - Application Security,Wonder Software Engineering,Colombo,Full-Time or Part-Time,18/05/2022 ,hospitality
169, A/C Technician / Clerk / Kitchen Service Assistant / Cook / Steward / Attendant / Laundry Assistant / Laundry Helper,Nawaloka Hospitals PLC,Colombo,Full-Time,18/05/2022 ,hospitality
170,Crew Member / Senior Crew Member : Burger King,Softlogic Restaurants Pvt Ltd,"Colombo,Gampaha,Ka...",Full-Time,18/05/2022 ,hospitality
171,Senior Waiter / Senior Waitress : Crystal Jade Hong Kong Kitchen,Softlogic Restaurants Pvt Ltd,Colombo,Full-Time,18/05/2022 ,hospitality
172,Trainee Barista / Barista : Delifrance,Softlogic Restaurants Pvt Ltd,Colombo,Full-Time,18/05/2022 ,hospitality
173,Crew Member / Senior Crew Member : Popeyes,Softlogic Restaurants Pvt Ltd,"Colombo,Gampaha",Full-Time,18/05/2022 ,hospitality
174,Trainee Waiter / Waitress : Crystal Jade Hong Kong Kitchen,Softlogic Restaurants Pvt Ltd,Colombo,Full-Time,18/05/2022 ,hospitality
175,Delivery Riders / Senior Delivery Riders : Burger King,Softlogic Restaurants Pvt Ltd,"Colombo,Gampaha",Full-Time or Part-Time,18/05/2022 ,hospitality
176,Crew Member / Senior Crew Member : Baskin Robbin,Softlogic Restaurants Pvt Ltd,Colombo,Full-Time,18/05/2022 ,hospitality
177,Supervisor / Shift Manager : Delifrance ,Softlogic Restaurants Pvt Ltd,IslandWide,Full-Time,18/05/2022 ,hospitality
