,Title,Employee,Location,type,Expire_date,catogry
123, A/C Technician / Clerk / Kitchen Service Assistant / Cook / Steward / Attendant / Laundry Assistant / Laundry Helper,Nawaloka Hospitals PLC,Colombo,Full-Time,18/05/2022 ,other
124,Executive Housekeeper - Boudl Hotel & Resorts,FHS Travels & Tours,"ForeignJob,Island...",Full-Time,18/05/2022 ,other
125,Steward,Nawaloka Hospitals PLC,Colombo,Full-Time,18/05/2022 ,other
126,Mechanic / Prime Mover Drivers - Seeduwa,Abans PLC,Gampaha,Full-Time,18/05/2022 ,other
127,Restaurant - Trainee Waiter/Waiter | ආපන ශාලාව සදහා - පුහුණු වේටර්/වේටර්,The Privilege Ayurveda Resort,Kalutara,Full-Time,18/05/2022 ,other
128,House Keeping | ගෘහ පාලනය,The Privilege Ayurveda Resort,Kalutara,Full-Time,18/05/2022 ,other
129,Patient Care Attendants - Male,Nawaloka Hospitals PLC,Colombo,Full-Time,18/05/2022 ,other
130,Uber Driver Partner - Colombo,Uber Affilitate,Colombo,Full-Time or Part-Time,18/05/2022 ,other
131,ගබඩා සහයක | Warehouse Assistant - Pettah,John Keells Logistics (Pvt) Ltd,Colombo,Full-Time,18/05/2022 ,other
132,යන්ත්‍ර ක්‍රියාකරු - අවිස්සාවේල්ල ආයතන 2 / Machine Operator - Avissawella Plant 2  - කාන්තා/Female,Brandix Lanka Ltd,"Colombo,Gampaha",Full-Time,18/05/2022 ,other
133,පුහුණු මැහුම් ශිල්පිණියන් / Trained Machine Operators (MO) - වැලිසර/Welisara  - කාන්තා/Female,Brandix Lanka Ltd,Gampaha,Full-Time,18/05/2022 ,other
134,ජම්පර් - Jumper (බ්‍රැන්ඩික්ස් මීරිගම ආයතන අංක 1/Mirigama Plant 1)  - කාන්තා/Female,Brandix Lanka Ltd,Gampaha,Full-Time,18/05/2022 ,other
135,නුපුහුණු යන්ත්‍ර ක්‍රියාකරු - අවිස්සාවේල්ල ආයතන 1 / Trainee Machine Operator - Avissawella Plant 1  - කාන්තා/Female,Brandix Lanka Ltd,"Colombo,Gampaha",Full-Time,18/05/2022 ,other
136,ගබඩා සහයක | Warehouse Assistant - Kotikawaththa,John Keells Logistics (Pvt) Ltd,Colombo,Full-Time,18/05/2022 ,other
137,රියදුරු - රත්මලාන | Driver - Rathmalana,Ideal Group,Colombo,Full-Time,18/05/2022 ,other
138,ගබඩා සහයක | Warehouse Assistant - Peliyagoda,John Keells Logistics (Pvt) Ltd,"Gampaha,Colombo",Full-Time,18/05/2022 ,other
139,යන්ත්‍ර ක්‍රියාකරු - Machine Operators (බ්‍රැන්ඩික්ස් මීරිගම ආයතන අංක 1 / Mirigama Plant 1) - කාන්තා/Female,Brandix Lanka Ltd,Gampaha,Full-Time,18/05/2022 ,other
140,Waiter / Waitress : Crystal Jade Hong Kong Kitchen,Softlogic Restaurants Pvt Ltd,Colombo,Full-Time,18/05/2022 ,other
