,Title,Employee,Location,type,Expire_date,catogry
130,Workshop Foreman - Puttalam,Ideal Group,Puttalam,Full-Time,17/05/2022 ,engineering
131,ERP Consultant -  Associate / Executive / Assistant Manager,Ernst & Young,Colombo,Full-Time,17/05/2022 ,engineering
132,Data Analyst,Dialog Finance PLC,Colombo,Full-Time,18/05/2022 ,engineering
133,Merchandiser ,Double XL Pvt Ltd,Colombo,Full-Time,17/05/2022 ,engineering
134,Sales Coordinator | Welisara,Jilbo Furniture Home,Gampaha,Full-Time,17/05/2022 ,engineering
135,Senior iOS Developer,ESSHVA,Colombo,Full-Time,17/05/2022 ,engineering
136,Manufacturing Engineer,AmSafe Birdport (Pvt) Ltd,Colombo,Full-Time,17/05/2022 ,engineering
137,Full Stack Engineer (In-house Development),LearnWare (Pvt) Ltd,"Colombo,WorkingFro...",Full-Time,17/05/2022 ,engineering
138,Project Engineer - Solar,Softlogic Retail (Pvt) Ltd,Colombo,Full-Time,17/05/2022 ,engineering
139,ජ්‍යෙෂ්ඨ සුපරීක්ෂක - පවිත්‍රතා සේවා / Senior Supervisor - Janitorial Services,Sisili Projects Consortium (Pvt) Ltd,Colombo,Full-Time,17/05/2022 ,engineering
140,Sales Officer | AML | Galle,Associated Motorways (Pvt) Limited (AMW),Galle,Full-Time,26/05/2022 ,engineering
141,Business Process Manager | AMW | Union Place,Associated Motorways (Pvt) Limited (AMW),Colombo,Full-Time,25/05/2022 ,engineering
142,"Assistant Manager - Cloud, IOT and SaaS Services Solution Engineering",Dialog Axiata PLC,Colombo,Full-Time,30/05/2022 ,engineering
143,Specialist - Subscriber Applications and OTT,Dialog Axiata PLC,Colombo,Full-Time,31/05/2022 ,engineering
144,Field Service Technician,DMARK METAL BUTTON CO. LTD,Colombo,Full-Time,25/05/2022 ,engineering
145,Assistant Engineer - IDC Infrastructure Planning and Operations,Dialog Axiata PLC,Colombo,Full-Time,31/05/2022 ,engineering
146,Assistant Engineer - Regional Planning and Optimization,Dialog Axiata PLC,Colombo,Full-Time,31/05/2022 ,engineering
147,Project Manager - New Product and Innovation,Dialog Axiata PLC,Colombo,Full-Time,30/05/2022 ,engineering
148,Service Coordinator,Eco Solar rays (PVT) Ltd,Colombo,Full-Time,25/05/2022 ,engineering
149,Senior Analytics Translator,Dialog Axiata PLC,Colombo,Full-Time,25/05/2022 ,engineering
150,Vacancies at Finland - Car Factory   ,FHS Travels & Tours,"ForeignJob,Island...",Full-Time,25/05/2022 ,engineering
151,Product Manager - FinTech (Liability Products),Dialog Finance PLC,Colombo,Full-Time,25/05/2022 ,engineering
152,Sales Engineer,Softlogic Retail (Pvt) Ltd,Colombo,Full-Time,25/05/2022 ,engineering
153,Evaluation Officer - Technical,Company Name Withheld 518,Colombo,Full-Time,25/05/2022 ,engineering
154,Field Staff - Assistant Monitoring Officers,Company Name Withheld 518,Colombo,Full-Time,25/05/2022 ,engineering
155,Assistant Manager / Manager - Supply Chain | Welipenna,Ideal Group,Kalutara,Full-Time,25/05/2022 ,engineering
156,Senior Officer - Risk Management,Company Name Withheld 518,Colombo,Full-Time,25/05/2022 ,engineering
157,Finance Assistant,Company Name Withheld 518,Colombo,Full-Time,25/05/2022 ,engineering
158,යතුරු පැදි කාර්මික ශිල්පීන් | Motorcycle technicians,Softlogic Retail (Pvt) Ltd,Colombo,Full-Time,25/05/2022 ,engineering
159,Site Supervisor - Construction,Concordia Investments Pvt Ltd,"Galle,Matara",Full-Time,25/05/2022 ,engineering
160,Assistant Engineer - Projects,Abans PLC,Colombo,Full-Time,20/05/2022 ,engineering
161,Senior Colour Technologist,TalentCorp (Pvt) Ltd,Kurunagala,Full-Time,20/05/2022 ,engineering
162,Senior Technician (Troubleshooting & Repairs) ,GTA Refrigeration Private Limited,Colombo,Full-Time,20/05/2022 ,engineering
163,Executive - Purchasing,TalentCorp (Pvt) Ltd,Kurunagala,Full-Time,20/05/2022 ,engineering
164,Software Engineer (PHP) ,ICT Agency of Sri Lanka,Colombo,Full-Time,20/05/2022 ,engineering
165,Trainee Assistant Engineer - Projects,Abans PLC,Colombo,Full-Time,20/05/2022 ,engineering
166,Software Engineer,Hatchyard (Pvt) Ltd,Colombo,Full-Time,20/05/2022 ,engineering
167,Technical Officer - Maintenance ,GTA Refrigeration Private Limited,Colombo,Full-Time,20/05/2022 ,engineering
168,විදුලි කාර්මික ශිල්පී (Electrician),ODEL PLC,Colombo,Full-Time,25/05/2022 ,engineering
169,Senior Executive - Weft Knitting,TalentCorp (Pvt) Ltd,Kurunagala,Full-Time,20/05/2022 ,engineering
